url,kinds,ref_ids,stored_title,status,final_host,redirect_hosts,cross_host_redirect,content_type,page_title,title_match_ratio,title_mismatch,is_pdf,is_challenge,is_login,is_parked,error,elapsed_ms
https://www.israeldefense.co.il/node/70544,"item,report_appendix",96;weekly_2026-09-05.md#3,צבא ארה״ב מעניק לארוויירונמנט חוזה ייצור לייזר ראשון בהיקף כ־465 מיליון דולר,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,צבא ארה״ב מעניק לארוויירונמנט חוזה ייצור לייזר ראשון בהיקף כ־465 מיליון דולר | Israel Defense,0.91,False,False,False,False,False,,70
https://www.highergov.com/contract-opportunity/request-for-information-rfi-360-electro-optic-n0016423snb45-s-89b76/,"item,report_appendix,tender",1864;18;weekly_2026-09-05.md#135,request for information (rfi) – 360° electro-optical ... - HigherGov,200,www.highergov.com,www.highergov.com,False,text/html; charset=utf-8,– 360° Electro-Optical Infrared System For Navigation And Situational Awareness Of Naval Surface...,0.32,True,False,False,False,False,,969
https://www.dvidshub.net/news/573953/call-serve-delayed-entry-program-prepares-our-nations-best-boot-camp,item,164,The Call to Serve: How the Delayed Entry Program Prepares Our Nation's Best for Boot Camp,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - The Call to Serve: How the Delayed Entry Program Prepares Our Nation's Best for Boot Camp,0.94,False,False,False,False,False,,324
https://www.dvidshub.net/news/573951/soldiers-place-history-jfk-special-warfare-museum-preserves-legacy-future-generations,item,171,A Soldier's Place in History: JFK Special Warfare Museum preserves legacy for future generations,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - A Soldier's Place in History: JFK Special Warfare Museum preserves legacy for future generations,0.95,False,False,False,False,False,,297
https://www.edrmagazine.eu/american-rheinmetall-secures-award-from-kongsberg-defence-aerospace-for-mct-30-turret-machined-components-supporting-usmc-acv-30-program,item,55,American Rheinmetall secures award from Kongsberg Defence & Aerospace for MCT-30 turret machined components supporting USMC ACV-30 program,200,www.edrmagazine.eu,www.edrmagazine.eu,False,text/html; charset=UTF-8,American Rheinmetall secures award from Kongsberg Defence & Aerospace for MCT-30 turret machined components supporting USMC ACV-30 program - EDR Magazine,0.95,False,False,False,False,False,,1812
https://breakingdefense.com/2026/09/trump-taps-adam-telle-as-acting-army-secretary/,"item,report_appendix",1;weekly_2026-09-05.md#42,Trump taps Adam Telle as acting Army secretary,200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,Trump taps Adam Telle as acting Army secretary - Breaking Defense,0.84,False,False,False,False,False,,245
https://dronexl.co/2026/09/02/dji-mavic-4-pro-shot-down-athens-alabama/,item,184,"DJI Mavic 4 Pro Shot Out of Alabama Sky, Shooter Risks 20 Years",200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,"DJI Mavic 4 Pro Shot Out of Alabama Sky, Shooter Risks 20 Years",1.0,False,False,False,False,False,,173
https://en.globes.co.il/en/article-terms-of-use-578636,item,179,"Last Update: August 1, 2018",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Terms of Use - Globes,0.32,True,False,False,False,False,,298
https://arxiv.org/abs/2609.01368v1,item,178,Accurate Reconstruction of Gas Turbine Blade Geometry Using 3D/2D Rigid Registration and CT View Optimization,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.01368v1] Accurate Reconstruction of Gas Turbine Blade Geometry Using 3D/2D Rigid Registration and CT View Optimization,0.94,False,False,False,False,False,,248
https://www.defensenews.com/news/your-military/2026/09/04/trump-to-travel-aboard-qatari-donated-air-force-one-to-ireland/,item,1358,Trump to travel aboard Qatari-donated Air Force One to Ireland,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,Trump to travel aboard Qatari-donated Air Force One to Ireland,1.0,False,False,False,False,False,,634
https://www.dvidshub.net/news/574020/blount-island-command-marks-40-years-renames-road-founding-commander-len-loving,item,1777,"Blount Island Command marks 40 years, renames road for founding commander Len Loving",200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,"DVIDS - News - Blount Island Command marks 40 years, renames road for founding commander Len Loving",0.94,False,False,False,False,False,,369
https://en.globes.co.il/en/article-germany-delivers-israels-biggest-ever-submarine-1001551470,"item,report_appendix",134;daily_2026-09-05.md#15;weekly_2026-09-05.md#29,Germany’s ThyssenKrupp Marine Systems (TKMS) has delivered to the Israel Navy the INS Drakon submarine - the most expens,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Germany delivers Israel�s biggest-ever submarine - Globes,0.46,False,False,False,False,False,,53
https://en.globes.co.il/en/article-privacy-policy-1001251874,item,185,Last Updated: 23.02.2026,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Privacy Policy - Globes,0.09,True,False,False,False,False,,463
https://www.leonardo.com/en/press-release-detail/-/detail/30-07-2026-leonardo-h1-q2-2026-financial-results,item,215,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,"LEONARDO: BOARD OF DIRECTORS APPROVES H1 2026 RESULTS. NEW ORDERS € 16 BLN (+45% YOY), REVENUES € 10 BLN (+12%), EBITA € 780 MIL (+34%), FOCF € - 249 MIL (+39%). FY 2026 GUIDANCE UPGRADED ON ORDERS, EBITA AND FOCF.",0.09,True,False,False,False,False,,934
https://arxiv.org/abs/2609.03052v1,"item,report_appendix",141;weekly_2026-09-05.md#112,IDSPACE: A Novel Document Generator for Reliable Evaluation of Digital Identity Verification Systems [Extended Technical Report],200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.03052v1] IDSPACE: A Novel Document Generator for Reliable Evaluation of Digital Identity Verification Systems [Extended Technical Report],0.95,False,False,False,False,False,,228
https://www.leonardo.com/en/press-release-detail/-/detail/22-07-2026-cae-and-leonardo-expand-collaboration-to-advance-m-346-training-and-develop-next-generation-integrated-training-capabilities,item,219,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,CAE and Leonardo expand collaboration to advance M 346 training and develop next generation integrated training capabilities,0.21,True,False,False,False,False,,540
https://en.globes.co.il/en/article-german-defense-exports-to-israel-soar-1001554312,"item,report_appendix",67;daily_2026-09-05.md#18;weekly_2026-09-05.md#4,"Germany approved defense exports to Israel worth nearly €800 million (about $930 million) in the first half of 2026, ""De",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,German defense exports to Israel soar - Globes,0.52,False,False,False,False,False,,57
https://arxiv.org/abs/2609.02556v1,"item,report_appendix",132;weekly_2026-09-05.md#21,RGB-to-IR image translation for infrared vehicle detection in unseen UAV domains,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.02556v1] RGB-to-IR image translation for infrared vehicle detection in unseen UAV domains,0.92,False,False,False,False,False,,242
https://www.defenseone.com/business/2026/09/defense-business-brief-takeaways-americas-first-jet-engine-test-site/415795/,"item,report_appendix",19;weekly_2026-09-05.md#57,Defense Business Brief: Takeaways from America’s first jet engine test site,200,www.defenseone.com,www.defenseone.com,False,text/html; charset=utf-8,Defense Business Brief: Takeaways from America’s first jet engine test site - Defense One,0.93,False,False,False,False,False,,1294
https://www.twz.com/sea/uss-abraham-lincoln-looks-like-its-been-through-hell-after-286-days-at-sea,"item,report_appendix",34;weekly_2026-09-05.md#71,USS Abraham Lincoln Looks Like It’s Been Through Hell After 286 Days At Sea,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,USS Abraham Lincoln Looks Like It&#039;s Been Through Hell After 286 Days At Sea,0.97,False,False,False,False,False,,134
https://www.dvidshub.net/news/573959/failed-housing-mediation-try-resident-advocate,item,142,Failed housing mediation? Try the resident advocate,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Failed housing mediation? Try the resident advocate,0.9,False,False,False,False,False,,391
https://www.techradar.com/pro/today-i-learned-that-f-35-pilots-get-usd400-000-helmets-that-have-x-ray-vision,item,603,"Today I learned that F-35 pilots get $400,000 helmets with 'X-ray vision' - but the Pentagon almost ditched them",200,www.techradar.com,www.techradar.com,False,text/html; charset=utf-8,"Today I learned that F-35 pilots get $400,000 helmets with 'X-ray vision' - but the Pentagon almost ditched them | TechRadar",0.96,False,False,False,False,False,,455
https://en.globes.co.il/en/article-as-ai-hits-software-sector-defense-tech-flourishes-1001550869,"item,report_appendix",145;daily_2026-09-05.md#10;weekly_2026-09-05.md#41,"A new survey by Israeli recruiting firm GotFriends, seen by ""Globes,"" reports that while many tech companies continue to",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,"As AI hits software sector, defense-tech flourishes - Globes",0.24,True,False,False,False,False,,26
https://www.hensoldt.net/news/hensoldt-to-supply-equipment-for-dismounted-joint-fire-support-teams-%E2%80%93-baainbw-awards-series-contract,"item,report_appendix",192;weekly_2026-09-05.md#121,HENSOLDT to supply equipment for dismounted Joint Fire Support Teams – BAAINBw awards series contract,200,www.hensoldt.net,www.hensoldt.net,False,text/html; charset=utf-8,HENSOLDT to supply equipment for dismounted Joint Fire Support Teams – BAAINBw awards series contract | HENSOLDT,0.96,False,False,False,False,False,,270
https://www.dvidshub.net/news/573955/simulated-attack-tests-partnerships-protecting-marine-corps-logistics-hub,item,154,Simulated attack tests partnerships protecting Marine Corps logistics hub,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Simulated attack tests partnerships protecting Marine Corps logistics hub,0.93,False,False,False,False,False,,355
https://www.israeldefense.co.il/node/70546,item,106,הפנטגון מבקש גישה לאוסף הפרטי הגדול של תיקי עב״מים היסטוריים,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,הפנטגון מבקש גישה לאוסף הפרטי הגדול של תיקי עב״מים היסטוריים | Israel Defense,0.89,False,False,False,False,False,,76
https://www.dvidshub.net/news/573994/us-marines-save-victim-burning-car,item,932,U.S. MARINES SAVE VICTIM FROM BURNING CAR,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - U.S. MARINES SAVE VICTIM FROM BURNING CAR,0.88,False,False,False,False,False,,269
https://www.leonardo.com/en/press-release-detail/-/detail/21-07-2026-leonardo-and-pt-esystem-solutions-and-the-ministry-of-defence-of-the-republic-of-indonesia-sign-letter-of-intent-for-aw149-helicopters-to-meet-naval-rotorcraft-requirements,"item,report_appendix",221;weekly_2026-09-05.md#123,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,"LEONARDO, PT ESYSTEM SOLUTIONS AND THE MINISTRY OF DEFENCE OF THE REPUBLIC OF INDONESIA SIGN LETTER OF INTENT FOR AW149 HELICOPTERS TO MEET NAVAL ROTORCRAFT REQUIREMENTS",0.12,True,False,False,False,False,,692
https://www.israeldefense.co.il/node/70532,"item,report_appendix",80;weekly_2026-09-05.md#94,אוטונומוס גארד מדווחת על הזמנה נוספת ממשרד הביטחון,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,אוטונומוס גארד מדווחת על הזמנה נוספת ממשרד הביטחון | Israel Defense,0.87,False,False,False,False,False,,57
https://en.globes.co.il/en/article-xtend-starts-trading-on-nyse-this-week-at-15b-valuation-1001554052,"item,report_appendix",73;daily_2026-09-05.md#16;weekly_2026-09-05.md#30,Israeli robotics company XTEND AI Robotics (Nasdaq: URGN) has completed its merger with US company JFB and its shares wi,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,XTEND starts trading on NYSE this week at $1.5b valuation - Globes,0.22,True,False,False,False,False,,418
https://www.dvidshub.net/news/573983/multi-service-senior-enlisted-council-targets-joint-readiness,item,716,Multi-service Senior Enlisted Council targets joint readiness,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Multi-service Senior Enlisted Council targets joint readiness,0.92,False,False,False,False,False,,340
https://www.dvidshub.net/news/573954/camp-parks-alameda-county-team-up-battle-1000-acre-wildfire,item,159,"Camp Parks, Alameda County team up to battle 1,000-acre wildfire",200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,"DVIDS - News - Camp Parks, Alameda County team up to battle 1,000-acre wildfire",0.92,False,False,False,False,False,,255
https://www.defensenews.com/news/your-military/2026/09/01/american-rheinmetall-delivers-its-first-prototype-to-replace-bradley-fighting-vehicle/,item,83,American Rheinmetall delivers its first prototype to replace Bradley Fighting Vehicle,200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,American Rheinmetall delivers its first prototype to replace Bradley Fighting Vehicle,1.0,False,False,False,False,False,,929
https://www.defenseone.com/policy/2026/09/shutdown-threat-lifted-house-passes-stopgap-spending-bill/415757/,item,53,House defers potential shutdown with a stopgap spending bill,200,www.defenseone.com,www.defenseone.com,False,text/html; charset=utf-8,House defers potential shutdown with a stopgap spending bill - Defense One,0.91,False,False,False,False,False,,2628
https://arxiv.org/abs/2609.01800v1,item,158,Improved Automatic Target Recognition in Synthetic Aperture Sonar Imagery Using Large Deep Neural Networks,200,arxiv.org,arxiv.org,False,text/html; charset=utf-8,[2609.01800v1] Improved Automatic Target Recognition in Synthetic Aperture Sonar Imagery Using Large Deep Neural Networks,0.94,False,False,False,False,False,,505
https://www.dvidshub.net/news/573981/german-american-emergency-services-join-forces-national-day-out,item,319,"German, American emergency services join forces for National Day Out",200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,"DVIDS - News - German, American emergency services join forces for National Day Out",0.92,False,False,False,False,False,,282
https://www.defensenews.com/news/your-military/2026/09/02/after-over-200-days-at-sea-uss-abraham-lincoln-arrives-in-thailand/,item,65,"After 286 days at sea, USS Abraham Lincoln arrives in Thailand",200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,"After 286 days at sea, USS Abraham Lincoln arrives in Thailand",1.0,False,False,False,False,False,,1021
https://www.dvidshub.net/news/573963/readout-adm-samuel-j-paparos-meetings-sidelines-indo-pacific-chiefs-defense-conference,item,131,Readout of Adm. Samuel J. Paparo’s Meetings on the Sidelines of the Indo-Pacific Chiefs of Defense Conference,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Readout of Adm. Samuel J. Paparo’s Meetings on the Sidelines of the Indo-Pacific Chiefs of Defense Conference,0.95,False,False,False,False,False,,455
https://en.globes.co.il/en/article-anduril-to-appoint-amiram-norkin-to-head-israel-activity-1001553989,"item,report_appendix",81;daily_2026-09-05.md#11;weekly_2026-09-05.md#37,US defense-tech giant Anduril has chosen former Israel Air Force Commander Gen. (res.) Amikam Norkin as head of the comp,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Anduril to appoint Amiram Norkin to head Israel activity - Globes,0.39,False,False,False,False,False,,320
https://sciencenotes.org/infrared-light-infrared-radiation/,item,598,Infrared Light - Infrared Radiation - Science Notes and Projects,200,sciencenotes.org,sciencenotes.org,False,text/html; charset=UTF-8,Infrared Light - Infrared Radiation,0.71,False,False,False,False,False,,1395
https://www.dvidshub.net/news/573964/alaska-airman-builds-partnerships-expands-leadership-perspective-through-indo-pacific-forum,item,128,"Alaska Airman Builds Partnerships, Expands Leadership Perspective Through Indo-Pacific Forum",200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,"DVIDS - News - Alaska Airman Builds Partnerships, Expands Leadership Perspective Through Indo-Pacific Forum",0.94,False,False,False,False,False,,356
https://en.globes.co.il/en/article-iai-equips-singapores-new-warship-with-blue-spear-missiles-1001551575,"item,report_appendix",129;weekly_2026-09-05.md#35,"Singapore has launched its impressive new 8,000-ton RSS Valour warship. This is an upgrade on the country’s existing war",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,IAI equips Singapore warship with Blue Spear missiles - Globes,0.31,True,False,False,False,False,,403
https://www.israeldefense.co.il/en/node/70528,item,100,Analysis | Iran and the US Are Running Out of Room to Maneuver,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,Analysis | Iran and the US Are Running Out of Room to Maneuver | Israel Defense,0.89,False,False,False,False,False,,43
https://www.dvidshub.net/news/573958/us-army-corps-engineers-repairing-city-rentons-cedar-river-levee,item,146,U.S. Army Corps of Engineers repairing City of Renton's Cedar River Levee,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - U.S. Army Corps of Engineers repairing City of Renton's Cedar River Levee,0.93,False,False,False,False,False,,307
https://www.dvidshub.net/news/573957/1st-sfga-wins-drone-competition-highlighting-rapid-transformation-increase-lethality,item,149,1st SFG(A) Wins Drone Competition Highlighting Rapid Transformation to Increase Lethality,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - 1st SFG(A) Wins Drone Competition Highlighting Rapid Transformation to Increase Lethality,0.94,False,False,False,False,False,,436
https://coolcosmos.ipac.caltech.edu/page/what_is_infrared,item,601,What is Infrared? - Cool Cosmos,200,coolcosmos.ipac.caltech.edu,coolcosmos.ipac.caltech.edu,False,text/html; charset=utf-8,What is Infrared? | Cool Cosmos,1.0,False,False,False,False,False,,1211
https://www.c4isrnet.com/global/europe/2026/09/02/german-government-blames-russia-for-leipzig-airport-drone-attack-with-explosives/,"item,report_appendix",2;weekly_2026-09-05.md#43,German government blames Russia for Leipzig airport drone attack with explosives,200,www.c4isrnet.com,www.c4isrnet.com,False,text/html; charset=utf-8,German government blames Russia for Leipzig airport drone attack with explosives,1.0,False,False,False,False,False,,782
https://science.nasa.gov/ems/07_infraredwaves/,item,599,Infrared Waves - NASA Science,200,science.nasa.gov,science.nasa.gov,False,text/html; charset=UTF-8,Infrared Waves - NASA Science,1.0,False,False,False,False,False,,417
https://dronexl.co/2026/09/04/dji-osmo-pocket-4p-frametap-dji-mic-simultaneous-firmware/,item,758,"DJI Fixes Pocket 4P FrameTap And Mic Conflict, Users Find It First",200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,"DJI Fixes Pocket 4P FrameTap And Mic Conflict, Users Find It First",1.0,False,False,False,False,False,,75
https://www.israeldefense.co.il/en/node/70529,"item,report_appendix",93;weekly_2026-09-05.md#23,Elbit Systems Lands $270M ISR Deal,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,Elbit Systems Lands $270M ISR Deal | Israel Defense,0.81,False,False,False,False,False,,73
https://scienceinsights.org/what-is-infrared-light-and-how-does-it-work/,item,596,What Is Infrared Light and How Does It Work? - ScienceInsights,200,scienceinsights.org,scienceinsights.org,False,text/html; charset=UTF-8,What Is Infrared Light and How Does It Work? - ScienceInsights,1.0,False,False,False,False,False,,676
https://www.dvidshub.net/news/573972/consulting-experts-field-europe-district-hosts-reverse-industry-day,item,111,Consulting experts from the field: Europe District hosts a Reverse Industry Day,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Consulting experts from the field: Europe District hosts a Reverse Industry Day,0.93,False,False,False,False,False,,291
https://www.twz.com/news-features/ukrainian-sea-drones-strike-russian-black-sea-resort-town-of-sochi-for-the-first-time,"item,report_appendix",8;weekly_2026-09-05.md#49,Ukrainian Sea Drones Strike Russian Black Sea Resort Town Of Sochi For The First Time,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Ukrainian Sea Drones Strike Russian Black Sea Resort Town Of Sochi For The First Time,1.0,False,False,False,False,False,,328
https://www.dvidshub.net/news/573974/527-sas-conducts-training-with-jasdf,item,108,527 SAS conducts training with JASDF,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - 527 SAS conducts training with JASDF,0.87,False,False,False,False,False,,445
https://en.globes.co.il/en/article-uvision-wins-us-army-follow-on-suicide-drone-order-1001552877,"item,report_appendix",105;daily_2026-09-05.md#17;weekly_2026-09-05.md#40,Israeli missile and suicide drone company UVision Air and US defense technology company Mistral have won another contrac,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,UVision wins US Army follow-on suicide drone order - Globes,0.36,False,False,False,False,False,,378
https://www.dvidshub.net/news/573971/command-team-recon-helps-leaders-navigate-camp-zama-support-resources,item,115,‘Command Team Recon’ Helps Leaders Navigate Camp Zama Support Resources,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - ‘Command Team Recon’ Helps Leaders Navigate Camp Zama Support Resources,0.93,False,False,False,False,False,,310
https://finance.yahoo.com/technology/articles/counter-uas-system-c-uas-105900393.html,"item,report_appendix",605;weekly_2026-09-05.md#128,Counter-UAS System (C-UAS) Market worth $29.70 billion by 2031 - Exclusive Report by MarketsandMarkets™,200,consent.yahoo.com,"finance.yahoo.com,guce.yahoo.com,consent.yahoo.com",True,text/html;charset=UTF-8,העדפות הפרטיות שלך,0.03,True,False,False,False,False,,1347
https://en.globes.co.il/en/article-israels-aero-sentinel-challenges-chinas-drone-dominance-1001552412,"item,report_appendix",112;daily_2026-09-05.md#21;weekly_2026-09-05.md#31,"There is no good time to be hit by a missile. The case of Aero Sentinel, however, is an extraordinary one. In April, a f",200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Israel's Aero Sentinel challenges China's drone dominance - Globes,0.4,False,False,False,False,False,,136
https://www.navalnews.com/naval-news/2026/09/tkms-delivers-ins-drakon-to-israel-final-dolphin-class-submarine-features-new-missile-capability/,"item,report_appendix",40;weekly_2026-09-05.md#77,TKMS Delivers INS Drakon to Israel: Final Dolphin-class Submarine Features New Missile Capability,200,www.navalnews.com,www.navalnews.com,False,text/html; charset=UTF-8,TKMS Delivers INS Drakon to Israel: Final Dolphin-class Submarine Features New Missile Capability - Naval News,0.95,False,False,False,False,False,,481
https://dronexl.co/2026/09/03/nsw-shark-drones-750-sightings-nets/,item,161,NSW Shark Drones Log 750 Sightings in 8 Weeks as 51 Nets Go Back In,200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,NSW Shark Drones Log 750 Sightings in 8 Weeks as 51 Nets Go Back In,1.0,False,False,False,False,False,,73
https://www.dvidshub.net/news/573960/nawcwd-team-earns-honor-life-saving-f-18-capability,item,139,NAWCWD team earns honor for life-saving F/A-18 capability,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - NAWCWD team earns honor for life-saving F/A-18 capability,0.91,False,False,False,False,False,,285
https://www.dvidshub.net/news/574004/blue-list-makes-waves-pacific,"item,report_appendix",1493;daily_2026-09-05.md#4;weekly_2026-09-05.md#139,Blue List makes waves in the Pacific,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Blue List makes waves in the Pacific,0.87,False,False,False,False,False,,299
https://www.dvidshub.net/news/574022/naval-medical-forces-pacific-and-japanese-delegation-expand-bilateral-maritime-medicine-cooperation,item,2291,Naval Medical Forces Pacific and Japanese delegation expand bilateral maritime medicine cooperation,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - Naval Medical Forces Pacific and Japanese delegation expand bilateral maritime medicine cooperation,0.95,False,False,False,False,False,,349
https://www.dvidshub.net/news/573986/namru-eurafcent-builds-tropical-disease-expertise-ghana-during-2026-mtm,item,702,NAMRU EURAFCENT Builds Tropical Disease Expertise in Ghana During 2026 MTM,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - NAMRU EURAFCENT Builds Tropical Disease Expertise in Ghana During 2026 MTM,0.93,False,False,False,False,False,,236
https://dronexl.co/2026/09/03/dji-osmo-360-ii-global-launch-ifa-no-us-price/,item,165,"DJI Osmo 360 II Goes Global at IFA, Skips America a Second Time",200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,"DJI Osmo 360 II Goes Global at IFA, Skips America a Second Time",1.0,False,False,False,False,False,,70
https://www.dvidshub.net/news/573984/new-york-national-guard-members-earn-danish-military-march-badge-camp-smith,item,712,New York National Guard members earn Danish military march badge at Camp Smith,200,www.dvidshub.net,www.dvidshub.net,False,text/html; charset=UTF-8,DVIDS - News - New York National Guard members earn Danish military march badge at Camp Smith,0.93,False,False,False,False,False,,368
https://www.israeldefense.co.il/node/70520,item,125,טראמפ ממנה את הונג קאו למזכיר הצי של ארה״ב באופן קבוע,200,www.israeldefense.co.il,www.israeldefense.co.il,False,text/html; charset=UTF-8,טראמפ ממנה את הונג קאו למזכיר הצי של ארה״ב באופן קבוע | Israel Defense,0.88,False,False,False,False,False,,1637
https://www.defensenews.com/global/asia-pacific/2026/09/02/how-a-middling-chinese-guided-missile-frigate-unnerves-japan-taiwan-and-the-us/,"item,report_appendix",60;weekly_2026-09-05.md#87,"How a middling Chinese guided-missile frigate unnerves Japan, Taiwan and the US",200,www.defensenews.com,www.defensenews.com,False,text/html; charset=utf-8,"How a middling Chinese guided-missile frigate unnerves Japan, Taiwan and the US",1.0,False,False,False,False,False,,492
https://www.defenseone.com/threats/2026/09/us-may-lack-engineers-rebuild-space-assets-future-war-rand/415788/,"item,report_appendix",25;weekly_2026-09-05.md#63,The US may lack the engineers to rebuild space assets in a future war: RAND,200,www.defenseone.com,www.defenseone.com,False,text/html; charset=utf-8,The US may lack the engineers to rebuild space assets in a future war: RAND - Defense One,0.93,False,False,False,False,False,,1463
https://breakingdefense.com/2026/09/oshkosh-dangles-jltv-bridge-option-for-marine-corps-but-the-deadline-to-take-it-is-looming/,"item,report_appendix",17;weekly_2026-09-05.md#55,"Oshkosh dangles JLTV bridge option for Marine Corps, but the deadline is looming",200,breakingdefense.com,breakingdefense.com,False,text/html; charset=UTF-8,"Oshkosh dangles JLTV bridge option for Marine Corps, but the deadline is looming - Breaking Defense",0.9,False,False,False,False,False,,250
https://dronexl.co/2026/09/01/fcc-covered-list-survey-885-operators-wait-and-see/,item,201,"FCC Covered List Has 45.8% Of Operators Frozen, Expo Survey Finds",200,dronexl.co,dronexl.co,False,text/html; charset=utf-8,"FCC Covered List Has 45.8% Of Operators Frozen, Expo Survey Finds",1.0,False,False,False,False,False,,155
https://www.twz.com/sea/where-are-the-aircraft-carriers-uss-abraham-lincoln-escorted-to-thailand-as-the-middle-east-heats-up,"item,report_appendix",54;weekly_2026-09-05.md#84,Where Are The Aircraft Carriers?: USS Abraham Lincoln Escorted To Thailand As The Middle East Heats Up,200,www.twz.com,www.twz.com,False,text/html; charset=UTF-8,Where Are The Aircraft Carriers?: USS Abraham Lincoln Escorted To Thailand As The Middle East Heats Up,1.0,False,False,False,False,False,,334
https://en.globes.co.il/en/article-serbia-to-open-joint-uav-factory-with-elbit-in-september-1001551751,"item,report_appendix",126;weekly_2026-09-05.md#32,President of Serbia Alexander Vucic announced yesterday that his country was about to open a UAV factory with Israeli co,200,en.globes.co.il,en.globes.co.il,False,text/html; charset=windows-1255,Serbia to open joint UAV factory with Elbit in September - Globes,0.42,False,False,False,False,False,,319
https://www.leonardo.com/en/press-release-detail/-/detail/01-09-2026-stefano-villanti-appointed-managing-director-of-leonardo-helicopters,item,209,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,STEFANO VILLANTI APPOINTED MANAGING DIRECTOR OF LEONARDO HELICOPTERS,0.3,True,False,False,False,False,,1180
https://www.leonardo.com/en/press-release-detail/-/detail/28-07-2026-leonardo-is-expanding-in-the-us-with-the-acquisition-of-raft,item,216,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,LEONARDO IS EXPANDING IN THE US WITH THE ACQUISITION OF RAFT,0.15,True,False,False,False,False,,881
https://www.leonardo.com/en/press-release-detail/-/detail/01-09-2026-first-serial-production-contract-for-the-centauro-ii-signed-for-the-brazilian-army,item,212,Financial highlights,200,www.leonardo.com,www.leonardo.com,False,text/html;charset=UTF-8,First serial production contract for the Centauro II signed for the Brazilian Army - 01-09-2026,0.21,True,False,False,False,False,,579
